"lat","lon","sst","bathy","bathyrms","slope","aspect","chl","uy10","wekm","eke","sshd","month"
30,233.25,17.716999054,-4334.75,157.028762817,36.3572769165,212.574203491,0.0796666666865,-5.99895524979,-4.15137583332e-06,0.000682986568262386,-0.0527980998158,6
30,233.5,17.8149986267,-4347.5,34.4660606384,22.9885063171,161.618133545,0.0826250016689,-6.21515226364,-4.42533246314e-06,0.000678563003215257,-0.0590596012771,6
30,233.75,17.7739982605,-4373,36.6437568665,21.0011806488,133.853973389,0.0795555487275,-6.30872392654,1.18564196327e-06,0.000678563003215257,-0.0590596012771,6
30,234,17.6283359528,-4412.5,60.9841918945,24.9446144104,158.215087891,0.0844444409013,-6.08520126343,2.32523873933e-07,0.0006879612387963,-0.0521251000464,6
30,234.25,17.5285701752,-4394.75,68.104095459,44.1376495361,201.409729004,0.0910000056028,-5.92034769058,-8.08816309927e-07,0.0006879612387963,-0.0521251000464,6
30,234.5,17.412776947,-4311.25,139.474258423,59.4518737793,188.996063232,0.0951818227768,-6.14509963989,-1.87151988484e-06,0.000287319829962032,-0.0260588992387,6
30,234.75,17.2216663361,-4322,402.1199646,86.0745620728,162.683746338,0.0938000008464,-6.01779699326,-1.87151988484e-06,0.000287319829962032,-0.0260588992387,6
30,235,17.1228580475,-4336.75,218.769104004,44.7555923462,172.059143066,0.0912499949336,-5.93627595901,-9.82762912827e-07,2.50081705087105e-05,-0.0187871996313,6
30,235.25,17.0658340454,-4384.5,210.716873169,45.9700622559,185.854660034,0.0921249985695,-5.81090593338,-7.74378108304e-08,2.50081705087105e-05,-0.0187871996313,6
30,235.5,17.0224990845,-4315,589.270263672,102.802947998,170.781646729,0.0993000119925,-6.01040840149,-7.74378108304e-08,0.000290409156469262,-0.0293796993792,6
30,235.75,16.9906234741,-4359,312.340454102,74.0197067261,173.544296265,0.106555558741,-5.87083482742,-4.99961060996e-07,0.000290409156469262,-0.0293796993792,6
30,236,16.9408340454,-4333,692.762756348,79.7727661133,159.473571777,0.112125001848,-6.03881168365,-9.20662159842e-07,0.000709483712973675,-0.0315941013396,6
30,236.25,16.7849998474,-4375,323.469207764,75.1317367554,142.818511963,0.114999994636,-5.95897626877,-6.694154564e-08,0.000709483712973675,-0.0315941013396,6
30,236.5,16.6637496948,-4296,127.218963623,46.6413497925,210.312591553,0.120333343744,-5.94988965988,-1.87697105503e-06,0.000856044804431486,-0.0444901995361,6
30,236.75,16.6842861176,-4287,79.3372421265,41.9399795532,181.383865356,0.138000011444,-5.64290714264,-8.21388312033e-07,0.000856044804431486,-0.0444901995361,6
30,237,16.7325000763,-4250.75,138.039047241,52.413433075,208.268157959,0.143307700753,-5.8133482933,-2.12595409721e-06,0.00266287948023299,-0.0786446034908,6
30,237.25,16.7299995422,-4245,174.000457764,48.4475784302,175.798141479,0.139200001955,-6.0015411377,-2.09417498809e-06,0.00266287948023299,-0.0786446034908,6
30,237.5,16.7228565216,-4269.75,75.2813720703,22.3813667297,166.353134155,0.137499988079,-6.03812599182,-6.00358646352e-07,0.00413968927904566,-0.0817015990615,6
30,237.75,16.8800010681,-4233,46.7416534424,17.0196380615,235.47454834,0.134799987078,-6.21429491043,-8.79716708369e-07,0.00413968927904566,-0.0817015990615,6
30,238,17.2608337402,-4173,63.0185470581,23.6601409912,225.747146606,0.1308888942,-5.85042619705,-6.51114362427e-07,0.00439044475922577,-0.0543418005109,6
30,238.25,17.4741668701,-4112.125,82.5600967407,35.8681221008,186.796600342,0.125166669488,-5.77430343628,-9.26088858932e-08,0.00439044475922577,-0.0543418005109,6
30,238.5,17.3462505341,-4029.5,83.5612487793,24.7914180756,231.43208313,0.141571432352,-5.97642803192,2.35165930462e-06,0.00230607592556478,-0.0534204989672,6
30,238.75,17.3774986267,-3945,41.6231384277,19.116985321,193.533111572,0.149888888001,-5.67156744003,2.2939716473e-06,0.00230607592556478,-0.0534204989672,6
30,239,17.4443740845,-3988.5,254.862289429,28.8801612854,162.682373047,0.15189999342,-5.65220117569,3.36270113621e-06,0.0040919934697136,-0.0754017978907,6
30,239.25,17.7730007172,-4038.25,246.545761108,28.1909599304,169.876602173,0.154625013471,-5.73699712753,2.236434824e-07,0.0040919934697136,-0.0754017978907,6
30,239.5,17.6374988556,-3862,313.651367188,67.8504257202,238.579528809,0.15324999392,-5.75179862976,-1.34504307425e-06,0.00426302495855873,-0.0746643990278,6
30,239.75,17.8330001831,-3370,484.707824707,150.124710083,211.48651123,0.134000003338,-5.70775365829,1.13444332328e-06,0.00426302495855873,-0.0746643990278,6
30,240,18.1025009155,-3751.5,417.986083984,107.094772339,180.409408569,0.123571433127,-5.32889509201,1.06901995878e-06,0.00660445620071852,-0.0361794009805,6
30,240.25,18.2224998474,-3768.375,112.012329102,35.5486450195,234.422729492,0.126857146621,-5.37434196472,5.3514014553e-07,0.00660445620071852,-0.0361794009805,6
30,240.5,18.1324996948,-3727,107.228843689,30.6829490662,215.722686768,0.129571422935,-5.38499498367,5.3514014553e-07,0.00116827081615466,0.00517904013395,6
30,240.75,18.2399997711,-3688.25,62.9432373047,30.7467498779,169.372039795,0.122714281082,-5.36916732788,-1.54584370193e-06,0.00116827081615466,0.00517904013395,6
30,241,18.5292854309,-3609.75,101.9324646,22.5380630493,247.475830078,0.120000004768,-5.27597475052,-1.04369189557e-06,0.000230053551029035,0.028935899958,6
30,241.25,18.9000015259,-3573,40.5321769714,14.2478380203,234.059860229,0.123500004411,-5.11280488968,-1.39258020226e-06,0.000230053551029035,0.028935899958,6
30,241.5,19.0041656494,-3483,79.7770767212,27.620929718,217.897735596,0.119500003755,-4.96862459183,-1.20037509532e-06,0.000456985977326296,0.0451889000833,6
30,241.75,19.6909999847,-3236.5,116.931106567,52.2076339722,208.888275146,0.112600006163,-5.05693483353,-8.52000766827e-07,0.000456985977326296,0.0451889000833,6
30,242,19.9270000458,-3225.875,128.780838013,28.311630249,171.391265869,0.128285720944,-4.91041994095,1.46180377669e-06,0.00439405103429111,0.0515574999154,6
30,242.25,19.3012504578,-3123.5,317.053100586,57.7245597839,230.489822388,0.131833344698,-4.45400857925,1.46180377669e-06,0.00439405103429111,0.0515574999154,6
30,242.5,18.7133331299,-2183,549.592834473,143.18572998,229.052871704,0.149250000715,-4.25286579132,2.29934880736e-06,0.0126274811884959,-0.00602205004543,6
30,242.75,18.4050006866,-2133,222.864593506,104.502456665,224.175750732,0.294666677713,-4.24469137192,-8.26560437872e-07,0.0126274811884959,-0.00602205004543,6
30,243,18.1509990692,-2413.75,436.97442627,97.0525512695,203.675872803,0.290000021458,-4.51149940491,-1.39257099363e-06,0.00394132138804955,-0.05530430004,6
30,243.25,17.8819999695,-2731,265.691955566,46.6520042419,172.068557739,0.24224999547,-4.69551086426,2.40859162659e-06,0.00394132138804955,-0.05530430004,6
30,243.5,17.8185710907,-2301.5,463.812957764,64.0392150879,201.404968262,0.248250007629,-4.4205288887,3.22243772644e-06,0.00148311735398814,-0.0392081998289,6
30,243.75,17.6087493896,-1705,373.441772461,93.6460266113,239.276809692,0.648750007153,-4.19575071335,5.60992157261e-06,0.00148311735398814,-0.0392081998289,6
30,244,17.4129161835,-143.5,310.613800049,33.0495986938,258.74822998,1.05419993401,-4.60117673874,5.53952895643e-06,0.00406679065614651,0.0015488100471,6
30,244.25,17.1324996948,NA,NA,NA,NA,3.91300010681,NA,NA,0.00406679065614651,0.0015488100471,6
30,244.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0121048996225,6
30,244.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0121048996225,6
30,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0189107004553,6
30.25,225,19.9278583527,-4845.25,94.5832061768,45.7009811401,155.357391357,0.0645000040531,-4.02953720093,4.89756814659e-07,0.00572173705245068,0.0495828986168,6
30.25,225.25,19.8364276886,-4825.75,189.851150513,36.7454071045,187.28276062,0.0662857145071,-4.55118513107,4.89756814659e-07,0.00572173705245068,0.0495828986168,6
30.25,225.5,19.6808338165,-4740.625,101.015899658,24.1709442139,209.895294189,0.0653333365917,-4.47402572632,-1.0621159845e-06,0.00400227203894148,0.0110806999728,6
30.25,225.75,19.6120014191,-4662,80.7125167847,25.6339092255,193.932006836,0.0616249963641,-4.87872934341,-4.64822647928e-07,0.00400227203894148,0.0110806999728,6
30.25,226,19.5616664886,-4623.75,121.151725769,31.4598350525,158.64465332,0.0616666674614,-4.90904474258,6.23053892923e-07,0.000802079086766884,-0.013293299824,6
30.25,226.25,19.4737491608,-4637.25,107.141403198,30.3231468201,161.731002808,0.0670000016689,-4.94071149826,-1.55275699854e-07,0.000802079086766884,-0.013293299824,6
30.25,226.5,19.5733337402,-4649.25,97.060043335,28.523267746,187.5572052,0.0668888911605,-5.09486150742,-2.61331052798e-07,0.000128145528930125,-0.0202872995287,6
30.25,226.75,19.6012496948,-4551,96.4478759766,30.7250595093,224.689376831,0.0654999986291,-5.04912471771,-1.32994489377e-06,0.000128145528930125,-0.0202872995287,6
30.25,227,19.7849998474,-4502.25,100.42073822,27.9177932739,171.478546143,0.0670000016689,-5.22402334213,-2.59372950495e-06,0.000109477379192764,-0.0188295003027,6
30.25,227.25,20.0599994659,-4572.5,85.313911438,27.5114078522,124.480102539,0.0676666721702,-5.23010635376,-3.0559285733e-06,0.000109477379192764,-0.0188295003027,6
30.25,227.5,20.1008338928,-4711,87.6958312988,21.868057251,117.117851257,0.070000000298,-5.47524213791,-1.24653377043e-06,0.000324727008997915,-0.00276202009991,6
30.25,227.75,19.6936664581,-4719,88.000289917,19.3355503082,205.566452026,0.065666668117,-5.58319854736,-1.24653377043e-06,0.000324727008997915,-0.00276202009991,6
30.25,228,19.1160011292,-4619.25,78.3243255615,26.9035606384,228.447463989,0.0618000030518,-5.52882385254,-1.03354238945e-06,0.000308962861386039,0.0180923994631,6
30.25,228.25,18.9025001526,-4567.5,114.745986938,26.1985015869,213.197250366,0.0619999989867,-5.74375772476,-1.25258281969e-06,0.000308962861386039,0.0180923994631,6
30.25,228.5,18.7525005341,-4545,93.9850692749,30.7406024933,160.782073975,0.0565000027418,-6.0751490593,-1.03354238945e-06,0.000246904985759919,0.0305573008955,6
30.25,228.75,18.640832901,-4578,83.1605300903,39.8403091431,165.915237427,0.0565000027418,-5.90101003647,1.55109731281e-07,0.000246904985759919,0.0305573008955,6
30.25,229,18.5219993591,-4598.5,104.287277222,44.4027633667,171.959472656,0.0618333369493,-6.02170562744,9.82530423244e-07,0.00142608104521195,0.0194070003927,6
30.25,229.25,18.1975002289,-4653.25,212.449325562,46.10987854,166.811401367,0.0630000010133,-6.04901790619,7.46608293412e-07,0.00142608104521195,0.0194070003927,6
30.25,229.5,18.0291690826,-4622,284.295959473,46.5904846191,195.821563721,0.0666666701436,-6.08102035522,-2.25472854254e-06,0.00429242811872682,-0.00936836004257,6
30.25,229.75,17.9600009918,-4567.25,244.485519409,57.1221466064,164.70803833,0.0716666653752,-6.23193407059,-3.0780254292e-06,0.00429242811872682,-0.00936836004257,6
30.25,230,17.9118766785,-4566,271.926757812,60.060798645,158.660369873,0.074142858386,-6.4091296196,-3.03274282487e-06,0.00766728103090694,-0.0239262003452,6
30.25,230.25,17.9169979095,-4626.125,195.981613159,36.0403671265,203.981063843,0.0711999982595,-6.15223503113,-2.99985322272e-06,0.00766728103090694,-0.0239262003452,6
30.25,230.5,17.9449996948,-4609.5,166.786590576,32.834400177,194.571777344,0.0640000030398,-6.19995546341,-6.67420295031e-07,0.00864190573892815,-0.025969600305,6
30.25,230.75,18.1912498474,-4559,91.5251083374,29.3332920074,177.033935547,0.0600000023842,-6.37331581116,-6.05064585102e-08,0.00864190573892815,-0.025969600305,6
30.25,231,18.2509994507,-4527.75,89.6072463989,29.58385849,197.787261963,0.0604999996722,-6.52765083313,3.48041993448e-07,0.00391712436758079,-0.0159291997552,6
30.25,231.25,18.136428833,-4494,150.377639771,32.3454208374,196.008483887,0.0695000067353,-6.45593643188,1.48378501308e-06,0.00391712436758079,-0.0159291997552,6
30.25,231.5,18.037858963,-4508.5,78.6067199707,26.7106609344,173.552398682,0.10300000757,-6.26956224442,3.48947963857e-07,0.0018958243865059,-0.0040421099402,6
30.25,231.75,17.7119998932,-4500,105.132156372,27.5283660889,197.928024292,0.070000000298,-6.21236896515,3.16142035217e-07,0.0018958243865059,-0.0040421099402,6
30.25,232,17.6333332062,-4452.75,109.237121582,25.6709842682,214.577590942,0.0606250055134,-6.46341705322,-1.01405123587e-06,0.00190995639570707,-0.00730422977358,6
30.25,232.25,17.5874996185,-4359.5,88.8930587769,27.8951206207,204.161178589,0.0706666633487,-6.76400613785,-3.34797562118e-07,0.00190995639570707,-0.00730422977358,6
30.25,232.5,17.4920005798,-4339,82.8604202271,30.1374206543,158.257843018,0.0738333389163,-6.76169967651,1.86563886473e-06,0.00141317836716523,-0.0299939997494,6
30.25,232.75,17.4119987488,-4348,96.4436416626,29.9743347168,178.057678223,0.0811999961734,-6.4419593811,1.4895433651e-06,0.00141317836716523,-0.0299939997494,6
30.25,233,17.4483318329,-4315,123.108016968,30.4456119537,161.401855469,0.0815000012517,-5.93791723251,-1.15994907901e-06,0.000682986568262386,-0.0527980998158,6
30.25,233.25,17.5424976349,-4355.5,199.180374146,28.778137207,172.099975586,0.0815714374185,-6.25704097748,-1.70299153979e-06,0.000682986568262386,-0.0527980998158,6
30.25,233.5,17.626001358,-4368.25,218.459564209,24.419216156,185.290161133,0.0842499956489,-6.34483480453,-2.84585280497e-06,0.000678563003215257,-0.0590596012771,6
30.25,233.75,17.5429992676,-4370,183.628112793,33.1285476685,184.529052734,0.0853750035167,-6.36554861069,-2.71522753792e-06,0.000678563003215257,-0.0590596012771,6
30.25,234,17.4407138824,-4407.75,465.432434082,42.1925125122,191.647247314,0.0848000049591,-6.10242176056,1.11117763879e-07,0.0006879612387963,-0.0521251000464,6
30.25,234.25,17.382856369,-4273.625,381.950958252,60.5944061279,207.781311035,0.0886363685131,-6.14805936813,-2.71522753792e-06,0.0006879612387963,-0.0521251000464,6
30.25,234.5,17.2258319855,-4216,219.23890686,59.1809425354,177.97328186,0.0909999981523,-6.37779521942,-6.85931581756e-07,0.000287319829962032,-0.0260588992387,6
30.25,234.75,17.0608329773,-4197.375,180.31010437,43.5580253601,164.765304565,0.0883333310485,-5.91451787949,7.69415976265e-07,0.000287319829962032,-0.0260588992387,6
30.25,235,16.9607143402,-4289.125,111.428482056,29.7147865295,160.561676025,0.0870999991894,-6.0950422287,1.03328648038e-06,2.50081705087105e-05,-0.0187871996313,6
30.25,235.25,16.9675006866,-4332.25,66.7535476685,28.5990486145,173.535568237,0.0881999954581,-5.7937040329,2.49745335168e-06,2.50081705087105e-05,-0.0187871996313,6
30.25,235.5,16.9657154083,-4329.75,477.595672607,43.5418930054,186.81703186,0.0945999920368,-6.07417583466,4.79358618577e-07,0.000290409156469262,-0.0293796993792,6
30.25,235.75,16.9125003815,-4300.5,166.163070679,32.6279983521,178.48135376,0.101000010967,-6.08123254776,1.10568248601e-06,0.000290409156469262,-0.0293796993792,6
30.25,236,16.8500003815,-4291.5,73.3037185669,28.6224098206,185.403030396,0.110363647342,-6.25500869751,-5.61770946206e-07,0.000709483712973675,-0.0315941013396,6
30.25,236.25,16.6927757263,-4306,120.077972412,35.6287689209,184.318984985,0.118444442749,-5.76732778549,3.99231254278e-07,0.000709483712973675,-0.0315941013396,6
30.25,236.5,16.4493751526,-4224,124.799232483,41.178894043,183.830535889,0.1243333444,-6.01748037338,1.32737030256e-08,0.000856044804431486,-0.0444901995361,6
30.25,236.75,16.5241661072,-4231,82.7996063232,41.5690155029,178.880355835,0.131727278233,-5.6217083931,1.32737030256e-08,0.000856044804431486,-0.0444901995361,6
30.25,237,16.5278568268,-4217,280.544708252,56.5782051086,216.447113037,0.144181832671,-5.59907007217,1.32737030256e-08,0.00266287948023299,-0.0786446034908,6
30.25,237.25,16.5656261444,-4067,446.180511475,89.7987976074,163.015838623,0.150099992752,-5.94474220276,-8.81314463186e-07,0.00266287948023299,-0.0786446034908,6
30.25,237.5,16.6207141876,-4173,174.583694458,27.952501297,160.065460205,0.146124988794,-6.43978452682,-5.06803701228e-07,0.00413968927904566,-0.0817015990615,6
30.25,237.75,16.7287502289,-4204,69.9214935303,17.5789051056,188.61541748,0.142727270722,-6.2515912056,-8.79716708369e-07,0.00413968927904566,-0.0817015990615,6
30.25,238,16.9174995422,-4157.5,84.0632171631,28.1506347656,206.214172363,0.146625012159,-6.57812833786,-1.81849308944e-08,0.00439044475922577,-0.0543418005109,6
30.25,238.25,17.1224994659,-4051.5,122.483169556,33.991191864,178.447967529,0.148000001907,-6.09764814377,5.51298455775e-07,0.00439044475922577,-0.0543418005109,6
30.25,238.5,17.1224994659,-3988.125,86.6112365723,25.6124038696,210.076019287,0.158444449306,-5.97391080856,2.35165930462e-06,0.00230607592556478,-0.0534204989672,6
30.25,238.75,17.3899993896,-3931,92.9736938477,23.5435714722,204.953826904,0.159333333373,-5.87820863724,2.2939716473e-06,0.00230607592556478,-0.0534204989672,6
30.25,239,17.6421413422,-3926,79.8834609985,21.2456874847,160.74067688,0.162000015378,-5.70287179947,1.55848067607e-06,0.0040919934697136,-0.0754017978907,6
30.25,239.25,17.7564277649,-3964.375,82.2725830078,16.9628314972,165.91343689,0.166555568576,-5.42625951767,-1.37523591093e-06,0.0040919934697136,-0.0754017978907,6
30.25,239.5,17.5900001526,-3965,225.992828369,27.0033893585,176.57975769,0.172250002623,-5.59164094925,-7.31882039418e-07,0.00426302495855873,-0.0746643990278,6
30.25,239.75,17.7119998932,-3818.75,532.546264648,75.3482208252,233.877471924,0.174777776003,-5.48103904724,-5.0701572718e-07,0.00426302495855873,-0.0746643990278,6
30.25,240,17.875,-3796,830.231262207,105.650634766,186.443878174,0.142857149243,-5.43061494827,-1.74510958573e-07,0.00660445620071852,-0.0361794009805,6
30.25,240.25,18.1008319855,-3814,496.441162109,51.835319519,180.380523682,0.13299998641,-5.18170118332,5.99743827934e-07,0.00660445620071852,-0.0361794009805,6
30.25,240.5,18.1308345795,-3750,160.433670044,34.5752182007,185.35736084,0.130285710096,-5.193836689,-1.69196084698e-06,0.00116827081615466,0.00517904013395,6
30.25,240.75,18.3216667175,-3728.5,87.3936691284,26.2196369171,215.661727905,0.122000001371,-5.35681390762,-1.33779030875e-06,0.00116827081615466,0.00517904013395,6
30.25,241,18.4666652679,-3652,129.671905518,27.5946445465,224.785125732,0.11874999851,-5.37990045547,-1.33779030875e-06,0.000230053551029035,0.028935899958,6
30.25,241.25,18.7220020294,-3562.625,134.336761475,21.5438919067,234.792053223,0.12071429193,-5.01703834534,8.58094040268e-07,0.000230053551029035,0.028935899958,6
30.25,241.5,19.015832901,-3314,165.832962036,32.0940246582,222.319671631,0.114125005901,-5.19032430649,4.12356627066e-07,0.000456985977326296,0.0451889000833,6
30.25,241.75,19.6499996185,-3079.25,242.781784058,53.1501922607,215.386413574,0.10857142508,-4.71916770935,4.12356627066e-07,0.000456985977326296,0.0451889000833,6
30.25,242,19.8871440887,-2888.75,349.685119629,51.9846496582,209.83895874,0.119400002062,-4.7780122757,-5.06771414166e-07,0.00439405103429111,0.0515574999154,6
30.25,242.25,19.3449993134,-2735.5,587.31463623,75.8788452148,226.482131958,0.128600001335,-4.27978372574,3.20012327393e-06,0.00439405103429111,0.0515574999154,6
30.25,242.5,18.6420021057,-2296.5,729.051330566,139.158630371,227.844421387,0.168199986219,-4.30787467957,6.92095795785e-07,0.0126274811884959,-0.00602205004543,6
30.25,242.75,18.3008327484,-2434.875,317.129943848,86.1585083008,193.744338989,0.284999996424,-3.93663764,5.07946083417e-07,0.0126274811884959,-0.00602205004543,6
30.25,243,18.0229988098,-2533.75,380.979125977,74.4771194458,193.032684326,0.292000025511,-4.06019592285,-2.05695346267e-06,0.00394132138804955,-0.05530430004,6
30.25,243.25,17.7171440125,-2482,340.583129883,66.9247055054,212.41229248,0.256666660309,-4.00283908844,-1.23185895973e-06,0.00394132138804955,-0.05530430004,6
30.25,243.5,17.6483325958,-1909.25,494.574066162,96.2401351929,220.395294189,0.352799981833,-4.29834890366,3.22243772644e-06,0.00148311735398814,-0.0392081998289,6
30.25,243.75,17.5994434357,-1396.875,434.704528809,95.2075576782,239.803283691,0.879200100899,-4.00147438049,4.2063784349e-06,0.00148311735398814,-0.0392081998289,6
30.25,244,17.4424991608,-102.5,150.39112854,17.0685348511,242.842956543,1.42000007629,NA,4.83686289954e-06,0.00406679065614651,0.0015488100471,6
30.25,244.25,17.1324996948,NA,NA,NA,NA,5.34576416016,NA,NA,0.00406679065614651,0.0015488100471,6
30.25,244.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0121048996225,6
30.25,244.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0121048996225,6
30.25,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0189107004553,6
30.5,225,19.9858341217,-4792,136.986038208,28.0042171478,168.435974121,0.063285715878,-4.36279916763,2.38588285129e-07,0.0041906916213639,0.0143074998632,6
30.5,225.25,19.9399986267,-4808.5,75.2929763794,24.2222137451,197.264328003,0.0639999955893,-4.50973701477,2.60196230784e-07,0.0041906916213639,0.0143074998632,6
30.5,225.5,19.829000473,-4754,50.4085998535,20.5510444641,233.548919678,0.0635555610061,-4.60800790787,-1.0621159845e-06,0.00147306095183464,-0.0037568800617,6
30.5,225.75,19.6999988556,-4634.75,67.1158981323,20.397026062,224.604019165,0.0615000016987,-4.84714174271,-1.0621159845e-06,0.00147306095183464,-0.0037568800617,6
30.5,226,19.5485706329,-4628,84.5832824707,27.0910015106,170.878311157,0.064555555582,-5.01004838943,-1.33084211029e-06,0.000550738997277109,-0.0100712003186,6
30.5,226.25,19.4156341553,-4649.125,216.024353027,36.3611564636,159.260009766,0.0665000006557,-4.92738485336,-2.16454392188e-08,0.000550738997277109,-0.0100712003186,6
30.5,226.5,19.455499649,-4641,104.158500671,29.1917858124,195.258972168,0.0652857124805,-5.38699674606,-2.01255420507e-06,0.000118963472295275,-0.0100712003186,6
30.5,226.75,19.6175003052,-4591.75,94.9822006226,29.8138046265,193.064849854,0.0641250014305,-5.51565980911,-1.14138538265e-06,0.000118963472295275,-0.0100712003186,6
