"lat","lon","sst","bathy","bathyrms","slope","aspect","chl","uy10","wekm","eke","sshd"
31.5,238.75,15.3433332443,-3861,67.6806640625,19.8942699432,228.010101318,0.298888891935,-5.30139923096,-3.54379494638e-06,0.0104724698673297,-0.0350187011063
31.5,239,15.6518745422,-3836.25,68.8774719238,22.8855381012,183.173355103,0.237800002098,-5.64731311798,-9.07784851734e-08,0.00347226593290678,0.0839629992843
31.5,239.25,15.5434999466,-3927.125,72.6666030884,21.9268760681,131.176010132,0.27976924181,-5.32544612885,-6.28551006798e-08,0.00347226593290678,0.0839629992843
31.5,239.5,15.4287490845,-3947,72.6255187988,15.3118362427,193.09413147,0.323545455933,-5.24645614624,6.35803360183e-07,0.00210140380228902,0.0982813984156
31.5,239.75,15.1578569412,-3949.75,40.9278755188,12.5135602951,232.81161499,0.426599979401,-5.23389720917,1.9599224288e-06,0.00210140380228902,0.0982813984156
31.5,240,14.9243745804,-3798,66.0695953369,13.4420261383,209.542480469,0.655923008919,-4.61778926849,2.67799055109e-06,0.00482022302334356,0.0303146000952
31.5,240.25,14.9222726822,-3732,173.941970825,16.5794830322,221.889648438,0.760909080505,-4.37416315079,1.42903479627e-06,0.00482022302334356,0.0303146000952
31.5,240.5,15.0388879776,-3656.5,243.846069336,28.1788654327,228.531906128,0.741533219814,-4.04281663895,-1.72935756382e-07,0.000595315596469399,-0.00620024977252
31.5,240.75,15.2599992752,-2021.25,928.401000977,92.4114608765,224.958282471,0.683666706085,-3.83750081062,-2.3897371193e-06,0.000595315596469399,-0.00620024977252
31.5,241,15.4706249237,-1300.5,346.323486328,93.4589004517,213.347885132,0.622727334499,-3.69513225555,-7.50380195313e-07,0.000238426772729804,-0.0091491304338
31.5,241.25,15.529999733,-1296.125,443.580047607,74.1687240601,100.290374756,0.55055552721,-4.0975151062,-2.74927447208e-06,0.000238426772729804,-0.0091491304338
31.5,241.5,15.51222229,-1857,472.767852783,73.4315109253,119.183120728,0.468909084797,-3.94806432724,4.04058994263e-07,0.000449460030810855,-0.00681640021503
31.5,241.75,15.4808349609,-1492,428.302642822,75.0616531372,204.135620117,0.437400013208,-4.18591690063,7.79031154252e-07,0.000449460030810855,-0.00681640021503
31.5,242,15.5050001144,-1614.5,396.251251221,72.3880157471,139.843719482,0.494444489479,-3.7882604599,1.34185575007e-06,0.00083130900967097,-0.00789950974286
31.5,242.25,15.5508337021,-1874.5,251.433868408,48.4885635376,210.707168579,0.553899943829,-3.55811095238,2.54944188782e-06,0.00083130900967097,-0.00789950974286
31.5,242.5,15.6599998474,-1476.125,348.176177979,52.3873062134,200.698394775,0.554833352566,-3.50956249237,1.23187408008e-06,0.000339175491687939,-0.0128301000223
31.5,242.75,15.9899997711,-1351.25,353.222045898,53.9394950867,180,0.494090914726,-2.82020401955,2.28335397878e-06,0.000339175491687939,-0.0128301000223
31.5,243,16.0605545044,-1202.5,130.827880859,54.1456069946,236.033340454,0.570357143879,-2.63415288925,2.65273251898e-06,0.000434772754607777,-0.0140786003321
31.5,243.25,15.8086366653,-381,349.245117188,49.892829895,238.379989624,0.904749929905,NA,3.29325615667e-07,0.000434772754607777,-0.0140786003321
31.5,243.5,15.6536951065,NA,NA,NA,NA,1.79185700417,NA,NA,NA,-0.00904033519328
31.5,243.75,NA,NA,NA,NA,NA,9.62150001526,NA,NA,NA,-0.00904033519328
31.5,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0152481002733
31.5,244.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0152481002733
31.5,244.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0502241998911
31.5,244.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0502241998911
31.5,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.084066003561
31.75,225,18.4319992065,-4828.25,204.731399536,40.7180633545,164.250457764,0.0757142901421,-3.37839961052,6.3163673758e-07,0.00111532832533076,0.00288394000381
31.75,225.25,18.4000015259,-4737.5,137.027618408,28.1586227417,213.722045898,0.0799999982119,-3.17212128639,-1.8471305907e-07,0.00111532832533076,0.00288394000381
31.75,225.5,18.2875003815,-4683,39.3842048645,18.8278808594,204.310516357,0.0848000049591,-3.34121441841,-4.85947175832e-08,0.00140639472841048,-0.0157708004117
31.75,225.75,18.2066669464,-4661,35.8391036987,15.7329616547,180,0.0857500061393,-3.62887358665,-2.02696583074e-06,0.00140639472841048,-0.0157708004117
31.75,226,18.1466674805,-4671.5,54.2776298523,23.0587062836,168.655532837,0.0845714360476,-3.39483308792,1.30741838689e-07,0.00102432525109599,-0.0175104998052
31.75,226.25,18.1324996948,-4672.125,61.4337120056,21.8493747711,191.026535034,0.0833333358169,-2.87654852867,-1.47389266658e-06,0.00102432525109599,-0.0175104998052
31.75,226.5,18.0424995422,-4641,69.281463623,26.1732540131,164.84602356,0.0839999988675,-3.30959224701,-1.82038968433e-06,0.0010519183519451,-0.00413647014648
31.75,226.75,17.9300003052,-4709,90.0729293823,28.2333145142,178.684967041,0.0874285772443,-3.53403282166,-1.82038968433e-06,0.0010519183519451,-0.00413647014648
31.75,227,17.9250011444,-4694.125,71.4262695312,20.7331504822,241.891479492,0.0874285772443,-3.5404715538,-2.7674334433e-06,0.00167594588846388,0.0165135003626
31.75,227.25,17.9787483215,-4651,83.6543884277,23.163105011,216.558929443,0.0844999998808,-4.11045217514,-3.13031364385e-06,0.00167594588846388,0.0165135003626
31.75,227.5,17.9899997711,-4591,89.9710769653,26.4423389435,192.637283325,0.0857142880559,-4.13561820984,-1.17053389204e-06,0.00122894794895947,0.0422202982008
31.75,227.75,17.9475002289,-4547.25,148.290634155,34.9895553589,210.685470581,0.0842000022531,-4.43129014969,-2.43468480221e-06,0.00122894794895947,0.0422202982008
31.75,228,17.9295005798,-4564,167.383361816,45.942024231,196.024627686,0.0848333314061,-4.80115699768,-2.46645504376e-06,0.000760563650253476,0.064663797617
31.75,228.25,17.9412498474,-4559,116.483711243,27.3472976685,196.160171509,0.0881428644061,-4.33258676529,-2.80367021332e-06,0.000760563650253476,0.064663797617
31.75,228.5,17.7216663361,-4548,61.1278915405,22.7920436859,186.301986694,0.0912500023842,-4.30646276474,-1.50948972077e-06,0.000610290346684441,0.0832820981741
31.75,228.75,17.5633335114,-4544.5,101.780639648,23.1178531647,177.680435181,0.0924285650253,-4.46136045456,2.40887629843e-07,0.000610290346684441,0.0832820981741
31.75,229,17.5633335114,-4561,84.409034729,23.2321891785,139.657943726,0.0932857170701,-4.14670944214,-2.96633129437e-06,0.000398986440190403,0.0881515964866
31.75,229.25,17.6116676331,-4611.25,203.327377319,31.5908107758,168.04447937,0.0907142832875,-4.18274688721,-3.75831973543e-06,0.000398986440190403,0.0881515964866
31.75,229.5,17.5587501526,-4590.25,148.373291016,29.1229076385,182.010696411,0.086333334446,-4.22934579849,-9.19330261695e-07,0.0016541310989859,0.0698717981577
31.75,229.75,17.6049995422,-4586.875,103.589744568,19.8452339172,189.295791626,0.0826999992132,-4.397397995,-3.35658910444e-07,0.0016541310989859,0.0698717981577
31.75,230,17.7000007629,-4558.25,66.3616790771,15.7288961411,201.466888428,0.0851111114025,-4.49344444275,1.77850358796e-06,0.00396663564075876,0.0445131994784
31.75,230.25,17.7200012207,-4500,68.7848968506,16.9040927887,200.015136719,0.0881428644061,-4.5565867424,-1.23713721223e-06,0.00396663564075876,0.0445131994784
31.75,230.5,17.7449989319,-4453.5,57.9026260376,15.6254243851,192.745925903,0.0865000039339,-4.72137880325,1.30390151298e-06,0.00400329225590814,0.0362747013569
31.75,230.75,17.6669998169,-4426,54.9533500671,15.5658607483,186.97996521,0.0853333249688,-5.32326793671,1.36021026265e-06,0.00400329225590814,0.0362747013569
31.75,231,17.6300010681,-4380,117.148857117,22.2812919617,191.972702026,0.0885000005364,-5.31775283813,1.36021026265e-06,0.00394202833327661,0.0303163006902
31.75,231.25,17.6999988556,-4359.75,110.655448914,26.410243988,168.157608032,0.0898333415389,-5.01489877701,-2.13581046182e-07,0.00394202833327661,0.0303163006902
31.75,231.5,17.6350002289,-4333,239.524765015,27.5844249725,174.919723511,0.0920000076294,-5.18369150162,-1.15848990845e-06,0.00347766298757447,0.0341693982482
31.75,231.75,17.5424995422,-4333.5,114.956970215,27.6204471588,180,0.0956250056624,-5.30180120468,-1.32286129428e-06,0.00347766298757447,0.0341693982482
31.75,232,17.5100002289,-4342,77.0660247803,33.6245346069,184.956588745,0.097625002265,-5.37238168716,-1.31191529817e-06,0.00313060127895917,0.0473248995841
31.75,232.25,17.4799995422,-4363.5,158.385559082,35.7792320251,180,0.0968571379781,-5.70897579193,4.82193627249e-07,0.00313060127895917,0.0473248995841
31.75,232.5,17.375,-4394,145.86289978,29.5110569,196.323623657,0.0904285758734,-5.4918346405,1.08334972992e-07,0.00305211301727331,0.0626540035009
31.75,232.75,17.343334198,-4371.5,50.9437255859,18.1073379517,221.660690308,0.0866666659713,-5.45393228531,-5.14551345532e-07,0.00305211301727331,0.0626540035009
31.75,233,17.2910003662,-4302.875,97.0499572754,22.765996933,179.32661438,0.0921666622162,-5.45752382278,-2.05488140637e-06,0.00289892374026478,0.0537156015635
31.75,233.25,17.0900001526,-4281,88.6778717041,31.5930404663,177.145050049,0.104250006378,-5.60522222519,1.29277214e-06,0.00289892374026478,0.0537156015635
31.75,233.5,16.9212493896,-4278.5,84.2557678223,33.4650268555,227.515960693,0.110666662455,-5.39528656006,1.29172960328e-07,0.000959117424546727,0.0099626397714
31.75,233.75,16.4892864227,-4233.5,683.932678223,51.0352058411,171.268600464,0.128333330154,-5.39592027664,8.74926172401e-07,0.000959117424546727,0.0099626397714
31.75,234,16.0924987793,-4273.875,158.255950928,31.0013713837,149.594406128,0.162399992347,-5.37422370911,8.74926172401e-07,0.00196695583967416,-0.0282067004591
31.75,234.25,16,-4271,69.3954544067,25.0627746582,170.692687988,0.20281817019,-5.03640556335,-8.1433000787e-07,0.00196695583967416,-0.0282067004591
31.75,234.5,15.9612503052,-4234,101.740097046,27.7159175873,211.449111938,0.225000008941,-5.37005281448,-9.73075543698e-07,0.00250923319588058,-0.0610717982054
31.75,234.75,15.8924999237,-4169.625,75.1938858032,28.423707962,205.511322021,0.235666647553,-4.97931814194,-2.71897829407e-06,0.00250923319588058,-0.0610717982054
31.75,235,15.8036613464,-4220,95.8791351318,31.6954460144,145.048034668,0.241249993443,-5.48815393448,-2.15605450649e-06,0.000358444225234838,-0.0732325017452
31.75,235.25,15.779999733,-4244.625,56.2740440369,26.9681282043,176.65246582,0.2431999892,-5.36172819138,-6.64119355065e-08,0.000358444225234838,-0.0732325017452
31.75,235.5,15.7400007248,-4263.5,48.7931022644,21.2483119965,171.29888916,0.232666671276,-5.53644514084,3.40163836654e-07,9.02757902335821e-06,-0.0590271018445
31.75,235.75,15.5512495041,-4265.375,309.205047607,33.2986373901,176.731643677,0.243166640401,-5.45256853104,3.40163836654e-07,9.02757902335821e-06,-0.0590271018445
31.75,236,15.3350009918,-4231.875,214.864227295,47.4316978455,182.482452393,0.275299966335,-5.36710214615,2.53798862104e-06,0.000192648969013119,-0.0212620999664
31.75,236.25,15.1708335876,-4227,341.174621582,39.5824012756,193.844451904,0.32230001688,-4.81433725357,1.72201350779e-06,0.000192648969013119,-0.0212620999664
31.75,236.5,14.8281240463,-4248,67.2968292236,24.3651008606,209.475891113,0.444499969482,-4.71142530441,6.40011080577e-07,0.00382931324227834,-0.0217423997819
31.75,236.75,14.7443742752,-4191.25,208.918182373,30.6397972107,190.949615479,0.546272695065,-4.50352621078,-1.92024754142e-06,0.00382931324227834,-0.0217423997819
31.75,237,14.9056253433,-4161,119.64037323,27.31508255,198.395736694,0.567642867565,-4.7177362442,-3.15442753163e-06,0.00922329250750228,-0.0743103027344
31.75,237.25,14.9537496567,-4120.25,107.527389526,38.15625,212.597320557,0.551124989986,-4.54754829407,-3.34297419613e-06,0.00922329250750228,-0.0743103027344
31.75,237.5,15.0850000381,-4101.5,162.922180176,58.5860519409,198.166793823,0.523222267628,-5.00263834,-3.86556575904e-06,0.0014958686492426,-0.128389000893
31.75,237.75,15.1677789688,-4058.75,330.100952148,68.3517990112,165.22038269,0.519899964333,-4.93535995483,-3.66146264241e-06,0.0014958686492426,-0.128389000893
31.75,238,15.1228580475,-3956.75,79.2922744751,36.6617507935,182.736968994,0.526571393013,-4.99386358261,-1.72932323039e-06,0.00112634426144513,-0.127012997866
31.75,238.25,15.0399999619,-3960.5,97.1596679688,38.7249450684,200.681472778,0.517857134342,-5.02668905258,-1.47180082877e-06,0.00112634426144513,-0.127012997866
31.75,238.5,15.0625,-3972.125,200.379180908,46.1198043823,195.833450317,0.451374977827,-4.85351133347,-1.62365404321e-06,0.0104724698673297,-0.0350187011063
31.75,238.75,15.4693746567,-3906.25,159.230117798,37.0683288574,197.76701355,0.284999996424,-4.96352100372,-2.61414538727e-06,0.0104724698673297,-0.0350187011063
31.75,239,15.5421438217,-3798.75,346.509735107,42.4660873413,188.782058716,0.27627274394,-5.51680755615,-3.40546932875e-07,0.00347226593290678,0.0839629992843
31.75,239.25,15.4550008774,-3916.5,360.098907471,26.2440719604,180,0.30119997263,-4.99302530289,-3.40546932875e-07,0.00347226593290678,0.0839629992843
31.75,239.5,15.4331254959,-3979.625,83.9771499634,12.2992591858,156.828308105,0.323300004005,-5.2140378952,1.71569922713e-07,0.00210140380228902,0.0982813984156
31.75,239.75,15.2250013351,-3963.875,58.9826927185,11.9785146713,212.228775024,0.388399988413,-4.75858688354,1.86067120467e-06,0.00210140380228902,0.0982813984156
31.75,240,14.9390907288,-3750.125,167.680480957,21.4187755585,227.735534668,0.524692296982,-4.62716388702,1.86067120467e-06,0.00482022302334356,0.0303146000952
31.75,240.25,14.9064998627,-3659,143.857437134,27.5563316345,224.075622559,0.763076901436,-4.39292573929,1.32652542106e-06,0.00482022302334356,0.0303146000952
31.75,240.5,15.025554657,-2711.5,763.062683105,83.2015686035,226.414093018,0.770857155323,-4.10973215103,1.32652542106e-06,0.000595315596469399,-0.00620024977252
31.75,240.75,15.3315000534,-1695,247.226196289,84.9294662476,228.481750488,0.690533339977,-3.81706786156,-1.50243783992e-06,0.000595315596469399,-0.00620024977252
31.75,241,15.5143756866,-1488.5,204.72013855,67.5765838623,199.394378662,0.591466724873,-3.61154437065,-8.92075718184e-07,0.000238426772729804,-0.0091491304338
31.75,241.25,15.4755001068,-1488.5,391.593780518,67.575340271,132.182983398,0.550111055374,-3.549482584,1.1682012655e-06,0.000238426772729804,-0.0091491304338
31.75,241.5,15.4872236252,-1592.5,303.668945312,51.6715278625,187.697341919,0.497363656759,-3.69345617294,8.71885276865e-07,0.000449460030810855,-0.00681640021503
31.75,241.75,15.5072221756,-1477,126.243453979,52.7216796875,169.807235718,0.471583336592,-3.52396798134,8.71885276865e-07,0.000449460030810855,-0.00681640021503
31.75,242,15.6131258011,-1586.375,258.636657715,73.9877700806,104.301132202,0.511076927185,-3.61357665062,1.52110737872e-06,0.00083130900967097,-0.00789950974286
31.75,242.25,15.7208328247,-1559.875,326.03704834,63.1051368713,227.270126343,0.562583327293,-3.02124595642,1.52110737872e-06,0.00083130900967097,-0.00789950974286
31.75,242.5,15.7805547714,-1410.25,178.849136353,39.1726951599,230.595413208,0.559818208218,-3.02196836472,1.59491787599e-06,0.000339175491687939,-0.0128301000223
31.75,242.75,15.9021434784,-1292.25,101.241836548,20.3958625793,224.18019104,0.584090948105,-2.66063833237,1.98370707949e-06,0.000339175491687939,-0.0128301000223
31.75,243,15.7624988556,-1115,217.466918945,35.7340812683,245.823440552,0.830249965191,-2.29813814163,1.98370707949e-06,0.000434772754607777,-0.0140786003321
31.75,243.25,15.6246871948,-288.5,209.021118164,52.7640342712,213.302993774,1.44446647167,NA,-1.70792361587e-06,0.000434772754607777,-0.0140786003321
31.75,243.5,15.5855541229,NA,NA,NA,NA,8.08766651154,NA,NA,NA,-0.00904033519328
31.75,243.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00904033519328
31.75,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0152481002733
31.75,244.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0152481002733
31.75,244.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0502241998911
31.75,244.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0502241998911
31.75,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.084066003561
32,225,18.3000011444,-4880,60.9610824585,26.9201049805,196.354995728,0.0787499919534,-3.3878223896,-3.04438526655e-06,0.00155547332044924,-0.00424061995
32,225.25,18.4279994965,-4823.5,67.0191726685,20.5854454041,234.392623901,0.080833338201,-3.05584812164,-3.69549184143e-06,0.00155547332044924,-0.00424061995
32,225.5,18.4409980774,-4733,107.711868286,18.4171237946,247.176681519,0.0844999998808,-3.57650399208,-2.46524928116e-06,0.00101354106687255,-0.0349498987198
32,225.75,18.1875,-4720,104.040962219,21.9108943939,187.272277832,0.0871428623796,-3.74966001511,-8.68824201916e-07,0.00101354106687255,-0.0349498987198
32,226,18.0462493896,-4704.75,100.966827393,31.8845291138,226.914703369,0.0882222279906,-3.47426366806,-1.52803568199e-06,5.37076296789755e-05,-0.0451323986053
32,226.25,18.0327510834,-4622.125,91.2823562622,35.8096885681,199.011672974,0.0883750021458,-3.21746087074,-2.62864796241e-06,5.37076296789755e-05,-0.0451323986053
32,226.5,18.0200004578,-4635,84.895362854,32.3813438416,139.573501587,0.090285718441,-3.3630194664,-2.62864796241e-06,0.000633147234290519,-0.0156753994524
32,226.75,17.9775009155,-4749,89.3375854492,29.1655235291,171.583938599,0.0904285758734,-3.76746082306,-1.79409983048e-06,0.000633147234290519,-0.0156753994524
32,227,17.984998703,-4763,73.4117126465,22.6243209839,187.148498535,0.0886000022292,-3.45189547539,-3.34079504682e-06,0.00153537413994624,0.0259687993675
32,227.25,17.9300003052,-4708.75,110.855781555,22.5848922729,200.21232605,0.0878333374858,-3.90606975555,-2.3799182145e-06,0.00153537413994624,0.0259687993675
32,227.5,17.8875007629,-4605.25,56.7685775757,20.3867073059,244.074645996,0.086249999702,-4.06677532196,-2.3799182145e-06,0.000570447797381955,0.0583323985338
32,227.75,17.9087505341,-4550.75,56.6560630798,22.9467029572,232.78352356,0.086249999702,-4.38773298264,-2.0416582629e-06,0.000570447797381955,0.0583323985338
32,228,17.8449993134,-4549,107.790397644,27.7647457123,189.439819336,0.0864000022411,-4.53979444504,-2.44466650656e-06,0.000450154555322077,0.075224801898
32,228.25,17.7387504578,-4560,58.6660270691,20.6411247253,161.576950073,0.0886999964714,-4.28881692886,-2.79747564491e-06,0.000450154555322077,0.075224801898
32,228.5,17.6514587402,-4574.5,65.1637802124,18.764509201,172.828582764,0.0900000110269,-4.44136190414,-2.79747564491e-06,0.000769387796330552,0.0872818008065
32,228.75,17.6170005798,-4583,79.2557144165,23.7928962708,160.091995239,0.0912500023842,-4.32901096344,-9.16483315905e-07,0.000769387796330552,0.0872818008065
32,229,17.5666675568,-4602.5,139.486129761,26.2416114807,170.604827881,0.0893750041723,-4.11406230927,-4.8054207582e-06,0.00439758472292447,0.0797253027558
32,229.25,17.4799995422,-4605.5,169.926559448,29.5551700592,181.257202148,0.0882000103593,-4.32202386856,-3.33169259648e-06,0.00439758472292447,0.0797253027558
32,229.5,17.3899993896,-4554.5,99.287689209,22.1756267548,186.128051758,0.0863333269954,-4.18596696854,-9.19330261695e-07,0.00789597684848056,0.0472392998636
32,229.75,17.2574996948,-4530,87.6449279785,20.7096652985,191.596908569,0.0842500030994,-4.57650709152,7.91784430021e-07,0.00789597684848056,0.0472392998636
32,230,17.2274990082,-4466.75,73.1440963745,17.4996414185,206.049331665,0.0875714272261,-4.32242298126,3.00155738842e-06,0.00601847209284536,0.0196445994079
32,230.25,17.4016666412,-4436.5,78.7149353027,17.1057376862,183.234115601,0.0883750021458,-4.49681711197,-7.11970585598e-07,0.00601847209284536,0.0196445994079
32,230.5,17.6350002289,-4462.625,80.7402267456,16.8854999542,191.020736694,0.0860000029206,-4.55961418152,-5.01300462474e-07,0.00318359121557623,0.0172144006938
32,230.75,17.5349998474,-4451.75,75.3267669678,14.6920661926,189.606460571,0.0832500010729,-4.57447862625,1.27710461584e-06,0.00318359121557623,0.0172144006938
32,231,17.5349998474,-4377.75,57.4302520752,16.750957489,206.680618286,0.0865999981761,-4.7506275177,-2.01104626285e-07,0.00277410858527648,0.0170105006546
32,231.25,17.5716667175,-4364,95.0717315674,23.7305355072,160.282531738,0.0892499983311,-4.70884799957,-1.41571479162e-06,0.00277410858527648,0.0170105006546
32,231.5,17.6633338928,-4411,113.983711243,28.8154697418,174.114257812,0.0914444476366,-5.17323446274,-1.34318077016e-06,0.00337155046986931,0.00956097990274
32,231.75,17.6774997711,-4360.625,83.1004257202,24.5319595337,216.244476318,0.0930000022054,-5.55822753906,-2.58062118519e-06,0.00337155046986931,0.00956097990274
32,232,17.5979156494,-4291.125,90.9473266602,24.6139793396,191.815414429,0.0930000022054,-5.55345726013,-1.18229104373e-06,0.00508708638805515,0.00560018979013
32,232.25,17.5699996948,-4318.75,74.3809814453,27.2495536804,159.690078735,0.0920000001788,-5.61939430237,-5.24217398379e-07,0.00508708638805515,0.00560018979013
32,232.5,17.4759998322,-4361.25,149.35760498,28.6248569489,175.592193604,0.0906250029802,-5.16084337234,-3.80695013291e-07,0.00551498439716193,0.019862499088
32,232.75,17.2930011749,-4324.25,306.276092529,44.4937705994,213.433654785,0.0881249979138,-5.55982255936,9.57547968028e-07,0.00551498439716193,0.019862499088
32,233,17.21875,-4081.5,903.234375,76.8976516724,200.402984619,0.0911428555846,-5.69990158081,1.6837250314e-06,0.00186833513015533,0.0209136996418
32,233.25,17.0349998474,-4187,396.117919922,55.1735877991,150.619445801,0.103000000119,-5.44841051102,1.29277214e-06,0.00186833513015533,0.0209136996418
32,233.5,16.7133331299,-4287,118.486930847,22.5232963562,185.763061523,0.116333328187,-5.5196723938,1.50848279645e-06,0.000389701707050263,0.0128766996786
32,233.75,16.4050006866,-4283,67.8692398071,21.9304428101,185.758575439,0.133599996567,-5.44254779816,-1.62793878644e-06,0.000389701707050263,0.0128766996786
32,234,16.0949993134,-4302,68.5127487183,20.7467575073,132.532623291,0.162428572774,-5.40882825851,5.10794166075e-07,9.6050085507576e-05,0.00673065008596
32,234.25,15.9591665268,-4310.5,229.649032593,28.468328476,179.306533813,0.199500009418,-5.40353345871,-1.18541220218e-06,9.6050085507576e-05,0.00673065008596
32,234.5,15.8979997635,-4352.625,260.098358154,36.4617996216,205.929473877,0.215857133269,-5.20688867569,-2.76647597275e-06,0.00183149829788977,-0.0074550001882
32,234.75,15.8600006104,-4322,89.2847137451,29.5339069366,222.874465942,0.223875001073,-5.39332866669,-9.73075543698e-07,0.00183149829788977,-0.0074550001882
32,235,15.8620834351,-4252,81.8547592163,29.6128959656,153.212005615,0.23140001297,-5.48143720627,-9.17863616223e-08,0.00269841482202785,-0.0122394999489
32,235.25,15.8633337021,-4235,53.0947036743,27.0749835968,183.262237549,0.22866666317,-5.34970235825,8.58095290823e-07,0.00269841482202785,-0.0122394999489
32,235.5,15.7466659546,-4241.75,46.2036247253,21.7798099518,175.185287476,0.238375008106,-5.40614318848,8.58095290823e-07,0.000874870694641381,-0.0116186998785
32,235.75,15.4487495422,-4250,69.0016860962,23.3828010559,177.8490448,0.26700001955,-5.3604798317,-1.45308558785e-06,0.000874870694641381,-0.0116186998785
32,236,15.3099994659,-4252,54.5834960938,29.5122299194,196.757110596,0.303499996662,-5.3717546463,-9.28683846269e-07,0.000650904315197423,-0.0159120000899
32,236.25,15.0830001831,-4244.25,109.88646698,37.1120529175,173.579208374,0.353181838989,-4.7184920311,1.66858126249e-06,0.000650904315197423,-0.0159120000899
32,236.5,14.5728559494,-4263.75,82.9522018433,30.6653690338,165.323974609,0.501090884209,-4.51274871826,-3.21117084923e-07,0.00536864861219287,-0.0336803011596
32,236.75,14.5500001907,-4270,162.231842041,31.4711151123,175.869812012,0.55666667223,-4.23460578918,-3.43103147316e-06,0.00536864861219287,-0.0336803011596
32,237,14.7635717392,-4323,49.3025131226,19.8255176544,145.752655029,0.562666654587,-4.66045093536,-3.15442753163e-06,0.00389891213563956,-0.0635645985603
32,237.25,14.9066667557,-4295.25,180.636901855,21.5596656799,190.823165894,0.554555594921,-4.93104743958,-2.94458732242e-06,0.00389891213563956,-0.0635645985603
32,237.5,15.1135721207,-4223.5,90.2617034912,37.9200515747,204.617584229,0.528199970722,-5.05637025833,-3.86556575904e-06,0.00132245191450707,-0.085645198822
32,237.75,15.1599998474,-4121.5,198.155563354,45.62707901,170.680236816,0.507333338261,-4.91455411911,-3.66146264241e-06,0.00132245191450707,-0.085645198822
32,238,15.1100006104,-3977.875,197.571334839,38.5677185059,201.833969116,0.513000011444,-5.03740739822,-3.70275961359e-06,1.13765999584515e-05,-0.079402603209
32,238.25,15.0599994659,-3968.25,224.581481934,47.4507102966,209.535797119,0.485700041056,-4.96773529053,-2.04895377465e-06,1.13765999584515e-05,-0.079402603209
32,238.5,15.1824989319,-3983.375,405.883300781,46.8528785706,183.981948853,0.391454577446,-5.29296445847,-2.04895377465e-06,0.00150193468099981,-0.0220959000289
32,238.75,15.5372228622,-3933.75,397.903656006,59.2997055054,156.887802124,0.282222241163,-4.95439195633,-1.8780414166e-06,0.00150193468099981,-0.0220959000289
32,239,15.5721435547,-3895,287.876861572,45.6991386414,184.264221191,0.270545452833,-5.38150548935,-4.00219590801e-08,0.00593575886679529,0.0658032000065
32,239.25,15.5116662979,-3846,122.372688293,22.1905956268,167.042022705,0.284599989653,-5.42231369019,2.17716319639e-06,0.00593575886679529,0.0658032000065
32,239.5,15.4368753433,-3861,54.1865272522,12.2413606644,153.883117676,0.305500000715,-4.92303037643,-5.26013536728e-07,0.00438092015181988,0.0811647027731
32,239.75,15.2785711288,-3806,136.747039795,24.2972774506,210.872680664,0.350888907909,-4.69863843918,1.42106216572e-06,0.00438092015181988,0.0811647027731
32,240,14.9543743134,-3581.5,287.429168701,43.139705658,224.453399658,0.444846123457,-4.31542491913,1.42106216572e-06,0.00235998314920612,0.0336209982634
32,240.25,14.7025003433,-3048.75,755.669555664,65.2355194092,221.501419067,0.7106153965,-4.2033996582,2.65714243142e-06,0.00235998314920612,0.0336209982634
32,240.5,14.7463645935,-1690,362.91116333,77.4698104858,215.902542114,0.811999976635,-4.22720003128,8.236170288e-07,0.000134612385992414,0.0107506001368
32,240.75,15.0959100723,-1555.5,263.180328369,62.2917861938,217.788024902,0.76235717535,-4.21334457397,-1.7863545736e-06,0.000134612385992414,0.0107506001368
32,241,15.3283338547,-1415.25,254.944229126,45.4355201721,216.452514648,0.665083289146,-3.74865150452,-1.84520661151e-06,7.46789538560802e-05,0.0201117992401
32,241.25,15.3689985275,-1213.25,158.785263062,52.1832923889,191.798843384,0.638083338737,-3.89887690544,2.17492015508e-06,7.46789538560802e-05,0.0201117992401
32,241.5,15.4272222519,-1148.5,242.974746704,67.0545349121,171.779876709,0.570416688919,-3.55567145348,6.2012077251e-08,0.000390103697340842,0.0241359006613
32,241.75,15.5463647842,-1383.5,386.999633789,78.5003967285,118.241607666,0.522538483143,-3.23105716705,3.73157490685e-06,0.000390103697340842,0.0241359006613
32,242,15.6678562164,-1624.5,197.996490479,74.7628479004,111.084968567,0.546363592148,-2.70751571655,1.87333353097e-06,0.00120175302888964,0.00468493998051
32,242.25,15.7461109161,-1655.625,237.464233398,42.269859314,240.863571167,0.570666611195,-2.90655374527,6.91176353484e-07,0.00120175302888964,0.00468493998051
32,242.5,15.7962493896,-1417,169.83744812,24.772321701,228.359176636,0.587500035763,-2.47487306595,2.91517449114e-06,0.000497063051606511,-0.0129137998447
